L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.94,1.02,0.94,0.6,0.67,1.06,0.77,0.1,6.1,1.11,1.11,1.02,1.02,1.15,1.92,0.87,0.77,8.969999999999999,1
1.36,1.19,0.77,0.68,0.77,1.15,0.96,0.29,7.17,1.02,0.77,0.6,0.51,0.96,0.39,8.99,2.87,16.11,1
1.53,1.19,0.68,0.68,0.77,1.15,1.06,0.29,7.35,0.85,0.26,1.02,1.96,0.48,1.92,13.58,5.17,25.24,1
1.53,1.28,0.68,0.77,0.87,1.15,1.06,0.39,7.73,0.68,1.36,2.13,3.49,0.58,2.59,16.26,7.56,34.650000000000006,1
1.62,1.36,0.68,0.77,0.87,1.15,1.06,0.39,7.9,0.77,1.96,3.06,4.59,0.77,3.45,15.87,8.51,38.980000000000004,1
1.62,1.28,0.77,0.77,0.96,1.15,1.06,0.29,7.9,0.85,1.96,3.4,4.59,0.67,3.06,14.25,7.46,36.24,1
1.7,1.36,0.77,0.94,0.96,1.25,1.15,0.48,8.61,0.85,1.96,3.4,4.42,0.77,2.78,13.87,6.12,34.17,1
1.7,1.45,0.77,1.02,0.87,1.15,1.92,4.98,13.86,0.85,1.87,3.4,4.5,0.87,3.26,13.87,6.03,34.65,1
1.7,1.28,0.68,0.85,0.77,1.06,9.95,11.67,27.959999999999994,0.77,2.04,4.67,5.27,1.06,3.83,13.2,6.03,36.870000000000005,1
1.7,0.77,1.36,1.62,0.39,0.67,13.01,13.29,32.809999999999995,0.85,3.06,7.48,6.29,1.15,4.21,11.96,4.12,39.120000000000005,1
1.79,2.3,1.36,5.27,0.58,1.25,15.11,16.35,44.01,1.02,4.84,10.96,7.9,0.87,4.4,8.42,2.87,41.28,1
1.96,2.81,1.36,6.03,0.67,1.82,14.92,14.73,44.3,1.36,7.99,14.69,10.28,0.87,3.45,1.82,2.01,42.47,1
2.13,2.98,1.36,5.86,0.77,1.44,13.01,11.86,39.41,3.15,9.34,17.24,10.79,1.15,2.59,2.4,1.06,47.72,1
2.21,2.98,1.53,5.86,0.77,1.44,11.57,11.48,37.84,5.01,7.99,14.69,4.0,1.06,1.92,2.68,0.87,38.22,1
2.3,4.17,2.3,6.54,0.87,1.82,10.71,10.33,39.04,1.62,4.76,5.78,1.02,1.15,2.01,2.78,0.77,19.89,1
2.47,8.07,5.44,7.82,0.87,2.2,9.28,9.09,45.24,0.34,0.6,1.19,0.17,1.06,2.01,2.78,0.77,8.919999999999998,1
2.72,13.67,9.17,8.49,0.96,1.92,6.89,6.98,50.8,0.68,0.6,1.11,0.6,1.25,2.2,2.97,1.15,10.56,1
3.4,18.34,12.49,10.02,0.39,1.63,1.44,3.35,51.06,0.85,0.77,1.11,0.68,1.25,2.2,3.06,1.25,11.170000000000002,1
5.1,19.96,16.65,10.87,0.48,1.44,0.67,1.25,56.42,0.85,0.77,1.02,0.77,1.25,2.39,3.26,1.34,11.65,1
6.2,19.96,15.88,5.69,0.77,0.87,0.77,0.29,50.43000000000001,0.85,0.77,1.02,0.85,1.34,2.39,3.16,1.44,11.82,1
0.0,4.25,2.3,0.6,0.39,0.96,0.96,0.2,9.66,0.85,0.94,1.02,0.94,1.34,2.39,3.26,1.44,12.18,1
1.02,0.6,0.77,0.6,0.58,1.06,0.87,0.1,5.6000000000000005,0.85,1.02,1.02,1.02,1.34,2.49,3.06,1.34,12.14,1
1.45,0.68,0.6,0.68,0.77,1.15,1.06,0.29,6.68,0.94,1.02,1.02,1.02,1.34,2.49,3.16,1.34,12.33,1
1.7,0.77,0.6,0.68,0.77,1.15,1.06,0.39,7.12,1.11,1.02,0.94,1.11,1.34,2.49,2.59,1.34,11.94,1
1.7,0.77,0.6,0.77,0.87,1.15,1.06,0.39,7.3100000000000005,1.11,1.02,1.02,1.02,1.15,1.63,1.82,0.39,9.16,1
1.79,0.85,0.6,0.85,0.87,1.15,1.06,0.39,7.5600000000000005,0.94,0.51,0.85,1.11,0.67,1.92,12.91,5.74,24.65,1
1.87,0.94,0.6,0.85,0.87,1.15,1.15,0.29,7.72,0.94,0.77,1.36,2.81,0.67,2.49,14.63,7.65,31.32,1
1.87,1.02,0.68,0.94,0.96,1.25,1.06,0.48,8.26,1.02,1.7,2.38,4.25,0.87,3.45,15.4,9.56,38.63,1
1.87,1.19,0.68,1.02,0.77,1.15,4.12,6.22,17.02,1.11,2.21,3.15,4.67,0.87,3.45,13.58,7.56,36.6,1
1.87,1.02,0.68,0.85,0.87,0.96,10.9,13.01,30.160000000000004,1.11,2.21,3.32,4.93,0.87,3.26,12.24,5.36,33.3,1
1.96,1.7,1.28,4.93,0.58,0.87,15.68,15.68,42.68000000000001,1.11,2.04,3.66,5.1,1.06,3.73,11.19,3.83,31.72,1
2.13,2.21,1.45,6.37,0.67,1.82,14.63,15.97,45.25,1.11,2.72,6.71,6.71,1.25,4.59,10.04,2.49,35.62,1
2.3,2.47,1.7,6.71,0.67,2.2,13.68,13.58,43.31,1.28,4.42,10.96,8.83,1.25,4.69,5.07,2.11,38.61,1
2.38,2.47,1.96,6.71,0.67,1.92,11.19,11.48,38.78,1.45,5.35,14.35,11.38,1.25,4.21,1.92,1.82,41.730000000000004,1
2.47,2.47,2.3,7.39,0.77,2.2,10.33,10.33,38.26,1.96,7.39,16.82,11.38,1.34,3.35,2.4,1.25,45.89,1
